Encoder Position: -163488  Error: 168488  Integral Component: 620295  Control Voltage: 16848.8
Encoder Position: -163351  Error: 168351  Integral Component: 621978  Control Voltage: 16835.1
Encoder Position: -163215  Error: 168351  Integral Component: 623662  Control Voltage: 16835.1
Encoder Position: -163215  Error: 168215  Integral Component: 625344  Control Voltage: 16821.5
Encoder Position: -163078  Error: 168078  Integral Component: 627025  Control Voltage: 16807.8
Encoder Position: -163078  Error: 168078  Integral Component: 628705  Control Voltage: 16807.8
Encoder Position: -162941  Error: 167941  Integral Component: 630385  Control Voltage: 16794.1
Encoder Position: -162804  Error: 167804  Integral Component: 632063  Control Voltage: 16780.4
Encoder Position: -162804  Error: 167804  Integral Component: 633741  Control Voltage: 16780.4
Encoder Position: -162667  Error: 167667  Integral Component: 635418  Control Voltage: 16766.7
Encoder Position: -162531  Error: 167531  Integral Component: 637093  Control Voltage: 16753.1
Encoder Position: -162531  Error: 167531  Integral Component: 638768  Control Voltage: 16753.1
Encoder Position: -162394  Error: 167394  Integral Component: 640442  Control Voltage: 16739.4
Encoder Position: -162257  Error: 167394  Integral Component: 642116  Control Voltage: 16739.4
Encoder Position: -162257  Error: 167257  Integral Component: 643789  Control Voltage: 16725.7
Encoder Position: -162120  Error: 167120  Integral Component: 645460  Control Voltage: 16712
Encoder Position: -161983  Error: 166983  Integral Component: 647130  Control Voltage: 16698.3
Encoder Position: -161983  Error: 166983  Integral Component: 648800  Control Voltage: 16698.3
Encoder Position: -161847  Error: 166847  Integral Component: 650468  Control Voltage: 16684.7
Encoder Position: -161710  Error: 166847  Integral Component: 652137  Control Voltage: 16684.7
Encoder Position: -161710  Error: 166710  Integral Component: 653804  Control Voltage: 16671
Encoder Position: -161573  Error: 166573  Integral Component: 655469  Control Voltage: 16657.3
Encoder Position: -161436  Error: 166573  Integral Component: 657135  Control Voltage: 16657.3
Encoder Position: -161436  Error: 166436  Integral Component: 658800  Control Voltage: 16643.6
Encoder Position: -161299  Error: 166299  Integral Component: 660463  Control Voltage: 16629.9
Encoder Position: -161299  Error: 166299  Integral Component: 662126  Control Voltage: 16629.9
Encoder Position: -161162  Error: 166162  Integral Component: 663787  Control Voltage: 16616.2
Encoder Position: -161026  Error: 166026  Integral Component: 665447  Control Voltage: 16602.6
Encoder Position: -161026  Error: 166026  Integral Component: 667108  Control Voltage: 16602.6
Encoder Position: -160889  Error: 165889  Integral Component: 668767  Control Voltage: 16588.9
Encoder Position: -160752  Error: 165889  Integral Component: 670425  Control Voltage: 16588.9
Encoder Position: -160752  Error: 165752  Integral Component: 672083  Control Voltage: 16575.2
Encoder Position: -160615  Error: 165615  Integral Component: 673739  Control Voltage: 16561.5
Encoder Position: -160479  Error: 165479  Integral Component: 675394  Control Voltage: 16547.9
Encoder Position: -160342  Error: 165479  Integral Component: 677049  Control Voltage: 16547.9
Encoder Position: -160342  Error: 165342  Integral Component: 678702  Control Voltage: 16534.2
Encoder Position: -160205  Error: 165205  Integral Component: 680354  Control Voltage: 16520.5
Encoder Position: -160068  Error: 165068  Integral Component: 682005  Control Voltage: 16506.8
Encoder Position: -160068  Error: 165068  Integral Component: 683656  Control Voltage: 16506.8
Encoder Position: -159932  Error: 164932  Integral Component: 685305  Control Voltage: 16493.2
Encoder Position: -159795  Error: 164932  Integral Component: 686954  Control Voltage: 16493.2
Encoder Position: -159795  Error: 164795  Integral Component: 688602  Control Voltage: 16479.5
Encoder Position: -159658  Error: 164658  Integral Component: 690249  Control Voltage: 16465.8
Encoder Position: -159658  Error: 164658  Integral Component: 691895  Control Voltage: 16465.8
Encoder Position: -159521  Error: 164521  Integral Component: 693540  Control Voltage: 16452.1
Encoder Position: -159385  Error: 164385  Integral Component: 695184  Control Voltage: 16438.5
Encoder Position: -159248  Error: 164248  Integral Component: 696827  Control Voltage: 16424.8
Encoder Position: -159248  Error: 164248  Integral Component: 698469  Control Voltage: 16424.8
Encoder Position: -159111  Error: 164111  Integral Component: 700110  Control Voltage: 16411.1
Encoder Position: -158975  Error: 164111  Integral Component: 701752  Control Voltage: 16411.1
Encoder Position: -158975  Error: 163975  Integral Component: 703391  Control Voltage: 16397.5
Encoder Position: -158838  Error: 163838  Integral Component: 705030  Control Voltage: 16383.8
Encoder Position: -158701  Error: 163701  Integral Component: 706667  Control Voltage: 16370.1
Encoder Position: -158701  Error: 163701  Integral Component: 708304  Control Voltage: 16370.1
Encoder Position: -158564  Error: 163564  Integral Component: 709939  Control Voltage: 16356.4
Encoder Position: -158428  Error: 163428  Integral Component: 711574  Control Voltage: 16342.8
Encoder Position: -158291  Error: 163291  Integral Component: 713206  Control Voltage: 16329.1
Encoder Position: -158291  Error: 163291  Integral Component: 714839  Control Voltage: 16329.1
Encoder Position: -158155  Error: 163155  Integral Component: 716471  Control Voltage: 16315.5
Encoder Position: -158018  Error: 163018  Integral Component: 718101  Control Voltage: 16301.8
Encoder Position: -158018  Error: 163018  Integral Component: 719731  Control Voltage: 16301.8
Encoder Position: -157881  Error: 162881  Integral Component: 721360  Control Voltage: 16288.1
Encoder Position: -157881  Error: 162881  Integral Component: 722989  Control Voltage: 16288.1
Encoder Position: -157744  Error: 162744  Integral Component: 724616  Control Voltage: 16274.4
Encoder Position: -157608  Error: 162608  Integral Component: 726242  Control Voltage: 16260.8
Encoder Position: -157608  Error: 162608  Integral Component: 727869  Control Voltage: 16260.8
Encoder Position: -157471  Error: 162471  Integral Component: 729493  Control Voltage: 16247.1
Encoder Position: -157471  Error: 162471  Integral Component: 731118  Control Voltage: 16247.1
Encoder Position: -157335  Error: 162335  Integral Component: 732741  Control Voltage: 16233.5
Encoder Position: -157199  Error: 162335  Integral Component: 734365  Control Voltage: 16233.5
Encoder Position: -157199  Error: 162199  Integral Component: 735987  Control Voltage: 16219.9
Encoder Position: -157062  Error: 162062  Integral Component: 737607  Control Voltage: 16206.2
Encoder Position: -156926  Error: 161926  Integral Component: 739227  Control Voltage: 16192.6
Encoder Position: -156926  Error: 161926  Integral Component: 740846  Control Voltage: 16192.6
Encoder Position: -156789  Error: 161789  Integral Component: 742464  Control Voltage: 16178.9
Encoder Position: -156653  Error: 161789  Integral Component: 744082  Control Voltage: 16178.9
Encoder Position: -156653  Error: 161653  Integral Component: 745698  Control Voltage: 16165.3
Encoder Position: -156516  Error: 161516  Integral Component: 747313  Control Voltage: 16151.6
Encoder Position: -156516  Error: 161516  Integral Component: 748928  Control Voltage: 16151.6
Encoder Position: -156380  Error: 161380  Integral Component: 750542  Control Voltage: 16138
Encoder Position: -156243  Error: 161380  Integral Component: 752156  Control Voltage: 16138
Encoder Position: -156243  Error: 161243  Integral Component: 753768  Control Voltage: 16124.3
Encoder Position: -156107  Error: 161107  Integral Component: 755380  Control Voltage: 16110.7
Encoder Position: -155970  Error: 160970  Integral Component: 756989  Control Voltage: 16097
Encoder Position: -155970  Error: 160970  Integral Component: 758599  Control Voltage: 16097
Encoder Position: -155833  Error: 160833  Integral Component: 760207  Control Voltage: 16083.3
Encoder Position: -155696  Error: 160696  Integral Component: 761814  Control Voltage: 16069.6
Encoder Position: -155696  Error: 160696  Integral Component: 763421  Control Voltage: 16069.6
Encoder Position: -155560  Error: 160560  Integral Component: 765027  Control Voltage: 16056
Encoder Position: -155423  Error: 160560  Integral Component: 766632  Control Voltage: 16056
Encoder Position: -155423  Error: 160423  Integral Component: 768237  Control Voltage: 16042.3
Encoder Position: -155287  Error: 160287  Integral Component: 769839  Control Voltage: 16028.7
Encoder Position: -155287  Error: 160287  Integral Component: 771442  Control Voltage: 16028.7
Encoder Position: -155150  Error: 160150  Integral Component: 773044  Control Voltage: 16015
Encoder Position: -155013  Error: 160150  Integral Component: 774645  Control Voltage: 16015
Encoder Position: -155013  Error: 160013  Integral Component: 776245  Control Voltage: 16001.3
Encoder Position: -154877  Error: 159877  Integral Component: 777844  Control Voltage: 15987.7
Encoder Position: -154877  Error: 159877  Integral Component: 779443  Control Voltage: 15987.7
Encoder Position: -154740  Error: 159740  Integral Component: 781040  Control Voltage: 15974
Encoder Position: -154740  Error: 159740  Integral Component: 782638  Control Voltage: 15974
Encoder Position: -154604  Error: 159604  Integral Component: 784234  Control Voltage: 15960.4
Encoder Position: -154467  Error: 159467  Integral Component: 785828  Control Voltage: 15946.7
Encoder Position: -154467  Error: 159467  Integral Component: 787423  Control Voltage: 15946.7
Encoder Position: -154331  Error: 159331  Integral Component: 789016  Control Voltage: 15933.1
Encoder Position: -154194  Error: 159331  Integral Component: 790610  Control Voltage: 15933.1
Encoder Position: -154194  Error: 159194  Integral Component: 792202  Control Voltage: 15919.4
Encoder Position: -154058  Error: 159058  Integral Component: 793792  Control Voltage: 15905.8
Encoder Position: -153921  Error: 158921  Integral Component: 795381  Control Voltage: 15892.1
Encoder Position: -153784  Error: 158921  Integral Component: 796971  Control Voltage: 15892.1
Encoder Position: -153784  Error: 158784  Integral Component: 798558  Control Voltage: 15878.4
Encoder Position: -153648  Error: 158648  Integral Component: 800145  Control Voltage: 15864.8
Encoder Position: -153648  Error: 158648  Integral Component: 801731  Control Voltage: 15864.8
Encoder Position: -153511  Error: 158511  Integral Component: 803317  Control Voltage: 15851.1
Encoder Position: -153375  Error: 158375  Integral Component: 804900  Control Voltage: 15837.5
Encoder Position: -153375  Error: 158375  Integral Component: 806484  Control Voltage: 15837.5
Encoder Position: -153238  Error: 158238  Integral Component: 808066  Control Voltage: 15823.8
Encoder Position: -153101  Error: 158101  Integral Component: 809647  Control Voltage: 15810.1
Encoder Position: -153101  Error: 158101  Integral Component: 811228  Control Voltage: 15810.1
Encoder Position: -152965  Error: 157965  Integral Component: 812808  Control Voltage: 15796.5
Encoder Position: -152828  Error: 157828  Integral Component: 814386  Control Voltage: 15782.8
Encoder Position: -152692  Error: 157828  Integral Component: 815965  Control Voltage: 15782.8
Encoder Position: -152692  Error: 157692  Integral Component: 817542  Control Voltage: 15769.2
Encoder Position: -152555  Error: 157555  Integral Component: 819117  Control Voltage: 15755.5
Encoder Position: -152555  Error: 157555  Integral Component: 820693  Control Voltage: 15755.5
Encoder Position: -152418  Error: 157418  Integral Component: 822267  Control Voltage: 15741.8
Encoder Position: -152282  Error: 157282  Integral Component: 823840  Control Voltage: 15728.2
Encoder Position: -152282  Error: 157282  Integral Component: 825412  Control Voltage: 15728.2
Encoder Position: -152145  Error: 157145  Integral Component: 826984  Control Voltage: 15714.5
Encoder Position: -152008  Error: 157145  Integral Component: 828555  Control Voltage: 15714.5
Encoder Position: -152008  Error: 157008  Integral Component: 830125  Control Voltage: 15700.8
Encoder Position: -151872  Error: 156872  Integral Component: 831694  Control Voltage: 15687.2
Encoder Position: -151872  Error: 156872  Integral Component: 833263  Control Voltage: 15687.2
Encoder Position: -151735  Error: 156735  Integral Component: 834830  Control Voltage: 15673.5
Encoder Position: -151598  Error: 156735  Integral Component: 836398  Control Voltage: 15673.5
Encoder Position: -151598  Error: 156598  Integral Component: 837964  Control Voltage: 15659.8
Encoder Position: -151462  Error: 156462  Integral Component: 839528  Control Voltage: 15646.2
Encoder Position: -151462  Error: 156462  Integral Component: 841093  Control Voltage: 15646.2
Encoder Position: -151325  Error: 156325  Integral Component: 842656  Control Voltage: 15632.5
Encoder Position: -151188  Error: 156325  Integral Component: 844219  Control Voltage: 15632.5
Encoder Position: -151188  Error: 156188  Integral Component: 845781  Control Voltage: 15618.8
Encoder Position: -151052  Error: 156052  Integral Component: 847342  Control Voltage: 15605.2
Encoder Position: -151052  Error: 156052  Integral Component: 848902  Control Voltage: 15605.2
Encoder Position: -150915  Error: 155915  Integral Component: 850461  Control Voltage: 15591.5
Encoder Position: -150778  Error: 155915  Integral Component: 852021  Control Voltage: 15591.5
Encoder Position: -150778  Error: 155778  Integral Component: 853578  Control Voltage: 15577.8
Encoder Position: -150642  Error: 155642  Integral Component: 855135  Control Voltage: 15564.2
Encoder Position: -150505  Error: 155642  Integral Component: 856691  Control Voltage: 15564.2
Encoder Position: -150505  Error: 155505  Integral Component: 858246  Control Voltage: 15550.5
Encoder Position: -150368  Error: 155368  Integral Component: 859800  Control Voltage: 15536.8
Encoder Position: -150368  Error: 155368  Integral Component: 861354  Control Voltage: 15536.8
Encoder Position: -150232  Error: 155232  Integral Component: 862906  Control Voltage: 15523.2
Encoder Position: -150095  Error: 155095  Integral Component: 864457  Control Voltage: 15509.5
Encoder Position: -150095  Error: 155095  Integral Component: 866008  Control Voltage: 15509.5
Encoder Position: -149958  Error: 154958  Integral Component: 867557  Control Voltage: 15495.8
Encoder Position: -149822  Error: 154822  Integral Component: 869106  Control Voltage: 15482.2
Encoder Position: -149685  Error: 154685  Integral Component: 870652  Control Voltage: 15468.5
Encoder Position: -149548  Error: 154685  Integral Component: 872199  Control Voltage: 15468.5
Encoder Position: -149412  Error: 154548  Integral Component: 873745  Control Voltage: 15454.8
Encoder Position: -149412  Error: 154412  Integral Component: 875289  Control Voltage: 15441.2
Encoder Position: -149275  Error: 154275  Integral Component: 876832  Control Voltage: 15427.5
Encoder Position: -149138  Error: 154275  Integral Component: 878374  Control Voltage: 15427.5
Encoder Position: -149138  Error: 154138  Integral Component: 879916  Control Voltage: 15413.8
Encoder Position: -149001  Error: 154001  Integral Component: 881456  Control Voltage: 15400.1
Encoder Position: -149001  Error: 154001  Integral Component: 882996  Control Voltage: 15400.1
Encoder Position: -148865  Error: 153865  Integral Component: 884534  Control Voltage: 15386.5
Encoder Position: -148728  Error: 153728  Integral Component: 886072  Control Voltage: 15372.8
Encoder Position: -148728  Error: 153728  Integral Component: 887609  Control Voltage: 15372.8
Encoder Position: -148591  Error: 153591  Integral Component: 889145  Control Voltage: 15359.1
Encoder Position: -148454  Error: 153591  Integral Component: 890681  Control Voltage: 15359.1
Encoder Position: -148454  Error: 153454  Integral Component: 892215  Control Voltage: 15345.4
Encoder Position: -148317  Error: 153317  Integral Component: 893749  Control Voltage: 15331.7
Encoder Position: -148180  Error: 153180  Integral Component: 895280  Control Voltage: 15318
Encoder Position: -148180  Error: 153180  Integral Component: 896812  Control Voltage: 15318
Encoder Position: -148044  Error: 153044  Integral Component: 898343  Control Voltage: 15304.4
Encoder Position: -147907  Error: 153044  Integral Component: 899873  Control Voltage: 15304.4
Encoder Position: -147907  Error: 152907  Integral Component: 901402  Control Voltage: 15290.7
Encoder Position: -147770  Error: 152770  Integral Component: 902930  Control Voltage: 15277
Encoder Position: -147770  Error: 152770  Integral Component: 904458  Control Voltage: 15277
Encoder Position: -147633  Error: 152633  Integral Component: 905984  Control Voltage: 15263.3
Encoder Position: -147496  Error: 152633  Integral Component: 907510  Control Voltage: 15263.3
Encoder Position: -147496  Error: 152496  Integral Component: 909035  Control Voltage: 15249.6
Encoder Position: -147359  Error: 152359  Integral Component: 910559  Control Voltage: 15235.9
Encoder Position: -147359  Error: 152359  Integral Component: 912082  Control Voltage: 15235.9
Encoder Position: -147222  Error: 152222  Integral Component: 913604  Control Voltage: 15222.2
Encoder Position: -147085  Error: 152222  Integral Component: 915127  Control Voltage: 15222.2
Encoder Position: -147085  Error: 152085  Integral Component: 916648  Control Voltage: 15208.5
Encoder Position: -146949  Error: 151949  Integral Component: 918167  Control Voltage: 15194.9
Encoder Position: -146812  Error: 151949  Integral Component: 919687  Control Voltage: 15194.9
Encoder Position: -146812  Error: 151812  Integral Component: 921205  Control Voltage: 15181.2
Encoder Position: -146675  Error: 151675  Integral Component: 922721  Control Voltage: 15167.5
Encoder Position: -146675  Error: 151675  Integral Component: 924238  Control Voltage: 15167.5
Encoder Position: -146538  Error: 151538  Integral Component: 925754  Control Voltage: 15153.8
Encoder Position: -146401  Error: 151538  Integral Component: 927269  Control Voltage: 15153.8
Encoder Position: -146401  Error: 151401  Integral Component: 928783  Control Voltage: 15140.1
Encoder Position: -146264  Error: 151264  Integral Component: 930296  Control Voltage: 15126.4
Encoder Position: -146127  Error: 151127  Integral Component: 931807  Control Voltage: 15112.7
Encoder Position: -145990  Error: 151127  Integral Component: 933318  Control Voltage: 15112.7
Encoder Position: -145990  Error: 150990  Integral Component: 934828  Control Voltage: 15099
Encoder Position: -145853  Error: 150853  Integral Component: 936336  Control Voltage: 15085.3
Encoder Position: -145716  Error: 150716  Integral Component: 937844  Control Voltage: 15071.6
Encoder Position: -145716  Error: 150716  Integral Component: 939351  Control Voltage: 15071.6
Encoder Position: -145579  Error: 150579  Integral Component: 940857  Control Voltage: 15057.9
Encoder Position: -145442  Error: 150579  Integral Component: 942362  Control Voltage: 15057.9
Encoder Position: -145442  Error: 150442  Integral Component: 943867  Control Voltage: 15044.2
Encoder Position: -145306  Error: 150306  Integral Component: 945370  Control Voltage: 15030.6
Encoder Position: -145306  Error: 150306  Integral Component: 946873  Control Voltage: 15030.6
Encoder Position: -145169  Error: 150169  Integral Component: 948375  Control Voltage: 15016.9
Encoder Position: -145032  Error: 150032  Integral Component: 949875  Control Voltage: 15003.2
Encoder Position: -145032  Error: 150032  Integral Component: 951375  Control Voltage: 15003.2
Encoder Position: -144895  Error: 149895  Integral Component: 952874  Control Voltage: 14989.5
Encoder Position: -144759  Error: 149895  Integral Component: 954373  Control Voltage: 14989.5
Encoder Position: -144623  Error: 149759  Integral Component: 955871  Control Voltage: 14975.9
Encoder Position: -144623  Error: 149623  Integral Component: 957367  Control Voltage: 14962.3
Encoder Position: -144486  Error: 149486  Integral Component: 958862  Control Voltage: 14948.6
Encoder Position: -144349  Error: 149486  Integral Component: 960357  Control Voltage: 14948.6
Encoder Position: -144349  Error: 149349  Integral Component: 961850  Control Voltage: 14934.9
Encoder Position: -144213  Error: 149213  Integral Component: 963342  Control Voltage: 14921.3
Encoder Position: -144213  Error: 149213  Integral Component: 964835  Control Voltage: 14921.3
Encoder Position: -144076  Error: 149076  Integral Component: 966325  Control Voltage: 14907.6
Encoder Position: -143939  Error: 149076  Integral Component: 967816  Control Voltage: 14907.6
Encoder Position: -143939  Error: 148939  Integral Component: 969305  Control Voltage: 14893.9
Encoder Position: -143803  Error: 148803  Integral Component: 970793  Control Voltage: 14880.3
Encoder Position: -143803  Error: 148803  Integral Component: 972281  Control Voltage: 14880.3
Encoder Position: -143666  Error: 148666  Integral Component: 973768  Control Voltage: 14866.6
Encoder Position: -143529  Error: 148666  Integral Component: 975255  Control Voltage: 14866.6
Encoder Position: -143529  Error: 148529  Integral Component: 976740  Control Voltage: 14852.9
Encoder Position: -143392  Error: 148392  Integral Component: 978224  Control Voltage: 14839.2
Encoder Position: -143255  Error: 148392  Integral Component: 979708  Control Voltage: 14839.2
Encoder Position: -143255  Error: 148255  Integral Component: 981191  Control Voltage: 14825.5
Encoder Position: -143119  Error: 148119  Integral Component: 982672  Control Voltage: 14811.9
Encoder Position: -143119  Error: 148119  Integral Component: 984153  Control Voltage: 14811.9
Encoder Position: -142982  Error: 147982  Integral Component: 985633  Control Voltage: 14798.2
Encoder Position: -142845  Error: 147982  Integral Component: 987113  Control Voltage: 14798.2
Encoder Position: -142845  Error: 147845  Integral Component: 988591  Control Voltage: 14784.5
Encoder Position: -142708  Error: 147708  Integral Component: 990068  Control Voltage: 14770.8
Encoder Position: -142708  Error: 147708  Integral Component: 991545  Control Voltage: 14770.8
Encoder Position: -142572  Error: 147572  Integral Component: 993021  Control Voltage: 14757.2
Encoder Position: -142436  Error: 147436  Integral Component: 994495  Control Voltage: 14743.6
Encoder Position: -142436  Error: 147436  Integral Component: 995970  Control Voltage: 14743.6
Encoder Position: -142299  Error: 147299  Integral Component: 997443  Control Voltage: 14729.9
Encoder Position: -142299  Error: 147299  Integral Component: 998916  Control Voltage: 14729.9
Encoder Position: -142163  Error: 147163  Integral Component: 1.00039e+06  Control Voltage: 14716.3
Encoder Position: -142027  Error: 147027  Integral Component: 1.00186e+06  Control Voltage: 14702.7
Encoder Position: -142027  Error: 147027  Integral Component: 1.00333e+06  Control Voltage: 14702.7
Encoder Position: -141891  Error: 146891  Integral Component: 1.0048e+06  Control Voltage: 14689.1
Encoder Position: -141755  Error: 146891  Integral Component: 1.00627e+06  Control Voltage: 14689.1
Encoder Position: -141755  Error: 146755  Integral Component: 1.00773e+06  Control Voltage: 14675.5
Encoder Position: -141619  Error: 146619  Integral Component: 1.0092e+06  Control Voltage: 14661.9
Encoder Position: -141483  Error: 146619  Integral Component: 1.01067e+06  Control Voltage: 14661.9
Encoder Position: -141483  Error: 146483  Integral Component: 1.01213e+06  Control Voltage: 14648.3
Encoder Position: -141346  Error: 146346  Integral Component: 1.01359e+06  Control Voltage: 14634.6
Encoder Position: -141346  Error: 146346  Integral Component: 1.01506e+06  Control Voltage: 14634.6
Encoder Position: -141210  Error: 146210  Integral Component: 1.01652e+06  Control Voltage: 14621
Encoder Position: -141074  Error: 146074  Integral Component: 1.01798e+06  Control Voltage: 14607.4
Encoder Position: -141074  Error: 146074  Integral Component: 1.01944e+06  Control Voltage: 14607.4
Encoder Position: -140938  Error: 145938  Integral Component: 1.0209e+06  Control Voltage: 14593.8
Encoder Position: -140801  Error: 145801  Integral Component: 1.02236e+06  Control Voltage: 14580.1
Encoder Position: -140665  Error: 145801  Integral Component: 1.02382e+06  Control Voltage: 14580.1
Encoder Position: -140529  Error: 145665  Integral Component: 1.02527e+06  Control Voltage: 14566.5
Encoder Position: -140529  Error: 145529  Integral Component: 1.02673e+06  Control Voltage: 14552.9
Encoder Position: -140392  Error: 145392  Integral Component: 1.02818e+06  Control Voltage: 14539.2
Encoder Position: -140256  Error: 145392  Integral Component: 1.02964e+06  Control Voltage: 14539.2
Encoder Position: -140256  Error: 145256  Integral Component: 1.03109e+06  Control Voltage: 14525.6
Encoder Position: -140119  Error: 145119  Integral Component: 1.03254e+06  Control Voltage: 14511.9
Encoder Position: -139983  Error: 145119  Integral Component: 1.03399e+06  Control Voltage: 14511.9
Encoder Position: -139983  Error: 144983  Integral Component: 1.03544e+06  Control Voltage: 14498.3
Encoder Position: -139846  Error: 144846  Integral Component: 1.03689e+06  Control Voltage: 14484.6
Encoder Position: -139710  Error: 144710  Integral Component: 1.03834e+06  Control Voltage: 14471
Encoder Position: -139573  Error: 144710  Integral Component: 1.03978e+06  Control Voltage: 14471
Encoder Position: -139573  Error: 144573  Integral Component: 1.04123e+06  Control Voltage: 14457.3
Encoder Position: -139437  Error: 144437  Integral Component: 1.04267e+06  Control Voltage: 14443.7
Encoder Position: -139437  Error: 144437  Integral Component: 1.04412e+06  Control Voltage: 14443.7
Encoder Position: -139300  Error: 144300  Integral Component: 1.04556e+06  Control Voltage: 14430
Encoder Position: -139164  Error: 144300  Integral Component: 1.047e+06  Control Voltage: 14430
Encoder Position: -139164  Error: 144164  Integral Component: 1.04845e+06  Control Voltage: 14416.4
Encoder Position: -139028  Error: 144028  Integral Component: 1.04989e+06  Control Voltage: 14402.8
Encoder Position: -138891  Error: 144028  Integral Component: 1.05133e+06  Control Voltage: 14402.8
Encoder Position: -138755  Error: 143891  Integral Component: 1.05277e+06  Control Voltage: 14389.1
Encoder Position: -138755  Error: 143755  Integral Component: 1.0542e+06  Control Voltage: 14375.5
Encoder Position: -138618  Error: 143618  Integral Component: 1.05564e+06  Control Voltage: 14361.8
